2021-08-24 01:00:10,f8d747661445203eec963b79ba7aa5bf182f037a,apache/commons-math,master,90.469,0,0,0,1,0,0,12,0,0,0,0,0.0,0.0
2021-08-23 07:15:37,47904caeb88bda321e1d45012436bd3175dc1f51,apache/commons-math,master,90.459,0,0,0,1,0,0,6,0,0,0,0,0.0,0.0
2021-08-22 01:55:48,fb314ef3dfd641eb47431ec3bb5eead4bd354ae7,apache/commons-math,master,90.46,0,1,0,0,7,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2021-08-22 01:38:09,9bb5791906efcdbb707834570c37ef6a79c797bc,apache/commons-math,master,90.477,0,1,0,0,43,0,15,0,0.0,0.0,0.0,0.0,0.0
2021-08-22 00:42:38,f466637d82930c0104c1fd0dcc8e179a4ce9b98a,apache/commons-math,master,90.456,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2021-08-21 08:19:41,3f7de0eb1e50546144004e3449be0978b68a2a5d,apache/commons-math,master,90.459,0,1,0,0,32,0,5,100.0,0.5,0.0,0.5,0.333,0.0
2021-08-21 07:25:15,1fdd55981d4445103ce37be16fbb440eaca0928e,apache/commons-math,master,90.45,0,1,0,0,4,0,0,100.0,0,0,0,0.0,0.0
2021-08-20 16:38:44,7ee70ef4748507a3f8dd67dc57c775f87732a87c,apache/commons-math,master,90.453,0,1,0,0,2,0,0,0,0,0,0,0.0,0.0
2021-08-19 03:21:25,7813ecb115eae3c43973056d9155c1c5c98eabce,apache/commons-math,master,90.458,0,0,0,1,0,0,20,0,0,0,0,0.0,0.0
2021-08-18 13:39:24,0a42dc86cbbc7872068180cf932a500f354cb725,apache/commons-math,master,90.45,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2021-08-14 14:27:12,a0cd950a7caebd2e7e0a271ef235c5dd880c8c0f,apache/commons-math,master,90.453,0,1,0,0,14,0,0,66.667,0.0,0.0,0.0,0.0,0.0
2021-08-14 02:07:36,8804071ac759adaf39606d8f4343debb3099e5c2,apache/commons-math,master,90.448,0,0,0,1,0,0,20,0,0,0,0,0.0,0.0
2021-08-14 00:00:32,5f36bf970a071a56fa1fa98e68455a8b07898889,apache/commons-math,master,90.446,0,0,0,1,0,0,263,0,0.354,0.215,1.0,0.523,0.262
2021-08-13 13:19:27,c9b95e6eafe3250735dc7fbebdb2030e80935ea0,apache/commons-math,master,90.479,0,0,0,1,0,0,99,0,0,0,0,0.0,0.0
2021-08-13 09:03:12,0230ab72ce305f76b84fcd5724c44e56b40b415a,apache/commons-math,master,90.488,0,0,0,1,0,0,3,0,0,0,0,0.0,0.0
2021-08-12 03:24:09,872b6559509957c5738ddcf14cf6307dbfd64c41,apache/commons-math,master,90.482,0,1,0,0,6,0,0,0,0,0,0,0.0,0.0
2021-08-11 16:15:39,9b7a2c8edca579929625f46f55b67eaffb3244ad,apache/commons-math,master,90.488,0,0,0,1,0,0,1284,0,0,0,0,0.0,0.0
2021-08-10 15:56:11,aea043cffdd69d9cae1e22a2d580a0bf5aa022a4,apache/commons-math,master,90.479,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2021-08-09 22:59:33,fdbb8b98f5c0dba55d1bc607434ea00e2b9c3145,apache/commons-math,master,90.479,0,0,0,1,0,0,308,0,0.389,1.0,0.842,0.744,2.0
2021-08-07 20:49:21,1444d2d8d18c81f3350719a41c473c7468e46126,apache/commons-math,master,90.468,0,1,0,0,4,0,2,100.0,0,0,0,0.0,0.0
2021-08-07 12:46:22,dd294d7c919e7ae88641768f6ba710dcaa5a87eb,apache/commons-math,master,90.482,0,0,0,1,0,0,3,0,0,0,0,0.0,0.0
2021-08-03 15:45:18,771a21815b4329302fc174ef2ad80b46ed8247f0,apache/commons-math,master,90.472,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
2021-08-02 00:46:09,3df6d879e701b442fabf709c8143e6ca8f8f9547,apache/commons-math,master,90.481,0,1,0,0,83,0,0,50.0,1.0,1.0,1.0,1.0,1.125
2021-07-19 13:28:23,8cd59b991eeb911d94b82504cff737bcafa1b660,apache/commons-math,master,90.478,0,0,1,0,18,2,0,80.0,0,0,0,0.0,0.0
2021-07-18 16:34:29,dbec0bd7a77d70d9a8c6c8039a818fe0a5fdbf52,apache/commons-math,master,90.546,0,0,0,1,0,0,282,0,0.773,0.0,0.0,0.258,0.0
2021-07-18 14:44:22,647e1e36cd7676ff8fd881c46a25574b406bede8,apache/commons-math,master,90.475,0,0,0,1,0,0,4,0,1.0,0.0,0.0,0.333,0.0
2021-07-18 14:00:15,f9c0a8b67895d1c192c4d90be888114288e0fbea,apache/commons-math,master,90.486,0,1,0,0,31,0,75,90.0,1.0,1.0,1.0,1.0,1.001
2021-07-17 13:33:02,1c737b3570df027c553eb7df7578ce408e197d2d,apache/commons-math,master,90.481,0,0,0,1,0,0,14,0,0,0,0,0.0,0.0
2021-07-17 12:44:47,84f15db1bbfe6ca77369f678b2e71e21605e4c39,apache/commons-math,master,90.49,0,0,0,1,0,0,15,0,0,0,0,0.0,0.0
2021-07-16 23:21:39,fb283c85e3c336d09080b5430e72e5a515599aa1,apache/commons-math,master,90.449,0,0,0,1,0,0,32,0,0,0,0,0.0,0.0
2021-07-14 23:52:28,dcf83c02a7a341ce40d02521a9e8d4cb863e4728,apache/commons-math,master,90.443,0,1,0,0,4,0,0,0,0,0,0,0.0,0.0
2021-07-14 22:44:39,73d82834baaeed21e16339ae073d62d369c581d0,apache/commons-math,master,90.443,0,1,0,0,44,0,0,100.0,0,0,0,0.0,0.0
2021-07-14 14:20:35,6bc42d33d276848a9700935cb02edd78fb591ff4,apache/commons-math,master,90.457,0,1,0,0,10,0,0,100.0,0,0,0,0.0,0.0
2021-07-11 19:55:07,df895da9be085601f083dcf3d5657309b961a396,apache/commons-math,master,90.459,0,0,0,1,0,0,9,0,0,0,0,0.0,0.0
2021-07-11 17:58:57,f4244dc76dfb32b7f19cfd49eed78928a4ca0e08,apache/commons-math,master,90.513,0,1,0,0,2,0,0,0,0,0,0,0.0,0.0
2021-07-11 01:24:58,509f50b0a5ea3cfa7b633dfd4aab20f0b95278a0,apache/commons-math,master,90.518,0,1,0,0,11,0,1,100.0,0,0,0,0.0,0.0
2021-06-23 00:18:53,03923d2b79addad2eca68926207338f8860f9991,apache/commons-math,master,90.44,0,1,0,0,167,0,121,100.0,1.0,1.0,0.625,0.875,1.0
2021-06-17 15:34:15,0a3c4023ddc1a1c14c85b54f8742a58401ee08d9,apache/commons-math,master,90.424,0,1,0,0,139,0,101,0,0.824,0.366,0.366,0.519,0.5
2021-06-14 20:44:57,b509678e95f313d05bfdae6e38492b3dbb306b5a,apache/commons-math,master,90.485,0,1,0,0,84,0,116,0,0.67,0.67,0.191,0.51,1.118
2021-06-10 18:16:20,bdc4a527fb526da71042b4cbf7acbb9484885c40,apache/commons-math,master,90.311,0,0,0,1,0,0,27,0,0,0,0,0.0,0.0
2021-06-10 14:22:46,c67bf75076860be55ae78e7eebeacd8074b808e0,apache/commons-math,master,90.329,0,0,0,1,0,0,136,0,0,0,0,0.0,0.0
2021-06-10 02:23:08,64474ed9633c4a2856f6bc4becdd22869046a716,apache/commons-math,master,90.329,0,0,0,1,0,0,351,0,0,0,0,0.0,0.0
2021-06-09 16:13:07,6698b7d21cd421aefda19f06ef684b31440d4ed0,apache/commons-math,master,90.434,0,0,0,1,0,0,5,0,0,0,0,0.0,0.0
2021-06-05 01:30:41,ac25b3b9f35218f1c5ba9b2ded9e5389ab035e50,apache/commons-math,master,90.445,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0
2021-06-03 22:33:11,b57414909476ac4e22768cd33e157f112fdde975,apache/commons-math,master,90.327,0,0,0,1,0,0,8,0,0,0,0,0.0,0.0
2021-06-03 17:51:25,8f39a414c112fe1ca59b1aa8b4b45485b04d74b8,apache/commons-math,master,90.322,0,0,0,1,0,0,254,0,0.535,0.0,0.297,0.277,0.0
